date,state,state_abbr,cases,deaths,pop,case_death,case_pop,death_pop,death_case
2020-05-08,Nebraska,NE,7830,92,1932549,85.1086956521739,0.004051643709939567,4.760551996353003e-5,0.011749680715197957
2020-05-09,Nebraska,NE,8233,95,1932549,86.66315789473684,0.004260176585431987,4.915787387538427e-5,0.011538928701566866
2020-05-10,Nebraska,NE,8328,97,1932549,85.85567010309278,0.0043093344593073705,5.01927764832871e-5,0.011647454370797311
2020-05-11,Nebraska,NE,8575,99,1932549,86.61616161616162,0.00443714493138337,5.122767909118993e-5,0.011545189504373178
2020-05-12,Nebraska,NE,8732,102,1932549,85.6078431372549,0.004518384786103741,5.2780033003044165e-5,0.01168117269812185
2020-05-13,Nebraska,NE,9072,106,1932549,85.58490566037736,0.004694318229447222,5.484983821884982e-5,0.011684303350970017
2020-05-14,Nebraska,NE,9411,117,1932549,80.43589743589743,0.004869734221486751,6.054180256231537e-5,0.012432260121134842
2020-05-15,Nebraska,NE,9766,122,1932549,80.04918032786885,0.0050534294343895034,6.312905908207243e-5,0.012492320294900676
2020-05-16,Nebraska,NE,10220,129,1932549,79.2248062015504,0.005288352326383445,6.675121820973233e-5,0.012622309197651662
2020-05-17,Nebraska,NE,10348,129,1932549,80.21705426356588,0.005354586093289226,6.675121820973233e-5,0.012466177039041362
2020-05-18,Nebraska,NE,10625,132,1932549,80.49242424242425,0.005497920104483767,6.830357212158657e-5,0.012423529411764705
2020-05-19,Nebraska,NE,10846,136,1932549,79.75,0.0056122768426570295,7.037337733739222e-5,0.012539184952978056
2020-05-20,Nebraska,NE,11119,141,1932549,78.8581560283688,0.005753541048635766,7.296063385714928e-5,0.012680996492490331
2020-05-21,Nebraska,NE,11423,148,1932549,77.18243243243244,0.005910846245036995,7.658279298480918e-5,0.012956316204149523
2020-05-22,Nebraska,NE,11661,149,1932549,78.26174496644295,0.006033999655377432,7.71002442887606e-5,0.012777634851213448
2020-05-23,Nebraska,NE,11988,150,1932549,79.92,0.006203206231769544,7.761769559271201e-5,0.012512512512512512
2020-05-24,Nebraska,NE,12133,153,1932549,79.30065359477125,0.006278236670842498,7.917004950456625e-5,0.012610236544960025
2020-05-25,Nebraska,NE,12354,155,1932549,79.70322580645161,0.006392593409015761,8.020495211246907e-5,0.012546543629593654
2020-05-26,Nebraska,NE,12618,160,1932549,78.8625,0.006529200553258934,8.279220863222615e-5,0.012680297987002695
2020-05-27,Nebraska,NE,12975,168,1932549,77.23214285714286,0.006713930668769589,8.693181906383745e-5,0.012947976878612715
2020-05-28,Nebraska,NE,13260,170,1932549,78,0.006861404290395742,8.796672167174028e-5,0.01282051282051282
2020-05-29,Nebraska,NE,13654,177,1932549,77.14124293785311,0.007065280104152598,9.158888079940018e-5,0.012963234217079244
2020-05-30,Nebraska,NE,13905,177,1932549,78.55932203389831,0.007195160381444403,9.158888079940018e-5,0.012729234088457388
2020-05-31,Nebraska,NE,14101,178,1932549,79.21910112359551,0.00729658083701888,9.210633210335159e-5,0.012623218211474363
2020-06-01,Nebraska,NE,14345,183,1932549,78.3879781420765,0.007422838955183025,9.469358862310865e-5,0.012757058208434995
2020-06-02,Nebraska,NE,14611,187,1932549,78.1336898395722,0.007560481002034101,9.67633938389143e-5,0.012798576415029772
2020-06-03,Nebraska,NE,14866,189,1932549,78.65608465608466,0.007692431084541712,9.779829644681713e-5,0.012713574599757835
2020-06-04,Nebraska,NE,15117,193,1932549,78.32642487046633,0.007822311361833516,9.986810166262278e-5,0.012767083416021697
2020-06-05,Nebraska,NE,15379,193,1932549,79.6839378238342,0.007957883603468786,9.986810166262278e-5,0.012549580596917874
2020-06-06,Nebraska,NE,15543,196,1932549,79.30102040816327,0.008042745617316818,1.0142045557447703e-4,0.012610178215273757
2020-06-07,Nebraska,NE,15634,196,1932549,79.76530612244898,0.008089833685976397,1.0142045557447703e-4,0.01253677881540233
2020-06-08,Nebraska,NE,15752,196,1932549,80.36734693877551,0.008150892939842664,1.0142045557447703e-4,0.01244286439817166
2020-06-09,Nebraska,NE,15888,199,1932549,79.8391959798995,0.008221266317180056,1.0297280948633127e-4,0.012525176233635449
2020-06-10,Nebraska,NE,16025,209,1932549,76.67464114832536,0.0082921571458214,1.0814732252584539e-4,0.013042121684867394
2020-06-11,Nebraska,NE,16315,217,1932549,75.18433179723502,0.008442218023967309,1.1228693295745671e-4,0.013300643579528043
2020-06-12,Nebraska,NE,16513,221,1932549,74.71945701357465,0.00854467338214969,1.1435673817326236e-4,0.013383394900987102
2020-06-13,Nebraska,NE,16634,221,1932549,75.26696832579185,0.00860728498992781,1.1435673817326236e-4,0.013286040639653721
2020-06-14,Nebraska,NE,16735,221,1932549,75.72398190045249,0.008659547571626904,1.1435673817326236e-4,0.0132058559904392
2020-06-15,Nebraska,NE,16860,226,1932549,74.60176991150442,0.00872422898462083,1.1694399469301942e-4,0.013404507710557534
2020-06-16,Nebraska,NE,17031,236,1932549,72.16525423728814,0.00881271315759652,1.2211850773253356e-4,0.013857084140684633
2020-06-17,Nebraska,NE,17226,239,1932549,72.07531380753139,0.008913616161867047,1.236708616443878e-4,0.01387437594334146
2020-06-18,Nebraska,NE,17415,244,1932549,71.37295081967213,0.009011414458313865,1.2625811816414486e-4,0.014010910134941143
2020-06-19,Nebraska,NE,17591,249,1932549,70.64658634538152,0.009102485887809313,1.2884537468390192e-4,0.014154965607412882
2020-06-20,Nebraska,NE,17707,249,1932549,71.11244979919678,0.009162510239067678,1.2884537468390192e-4,0.01406223527418535
2020-06-21,Nebraska,NE,17810,252,1932549,70.67460317460318,0.009215807723374672,1.303977285957562e-4,0.014149354295339697
2020-06-22,Nebraska,NE,17957,255,1932549,70.41960784313726,0.00929187306505553,1.3195008250761043e-4,0.014200590299047725
2020-06-23,Nebraska,NE,18091,262,1932549,69.04961832061069,0.00936121153978502,1.3557224163527031e-4,0.014482339284727211
2020-06-24,Nebraska,NE,18220,263,1932549,69.27756653992395,0.009427962757994752,1.3608969293922173e-4,0.014434687156970362
2020-06-25,Nebraska,NE,18346,266,1932549,68.96992481203007,0.00949316162229263,1.3764204685107596e-4,0.014499073367491552
2020-06-26,Nebraska,NE,18524,270,1932549,68.60740740740741,0.009585267954395982,1.3971185206688161e-4,0.01457568559706327
2020-06-27,Nebraska,NE,18775,271,1932549,69.28044280442805,0.009715148231687787,1.4022930337083303e-4,0.014434087882822902
2020-06-28,Nebraska,NE,18900,271,1932549,69.74169741697418,0.009779829644681713,1.4022930337083303e-4,0.014338624338624338
2020-06-29,Nebraska,NE,19064,273,1932549,69.831501831501825,0.009864691658529745,1.4126420597873585e-4,0.014320184641208562
2020-06-30,Nebraska,NE,19194,279,1932549,68.79569892473118,0.00993196032804343,1.4436891380244433e-4,0.01453579243513598
2020-07-01,Nebraska,NE,19325,282,1932549,68.52836879432624,0.009999746448861063,1.4592126771429857e-4,0.014592496765847347
2020-07-02,Nebraska,NE,19476,284,1932549,68.5774647887324,0.010077881595757726,1.469561703222014e-4,0.014582049702197576
2020-07-03,Nebraska,NE,19660,285,1932549,68.98245614035088,0.010173092635684788,1.474736216261528e-4,0.01449643947100712
2020-07-04,Nebraska,NE,19826,285,1932549,69.56491228070175,0.010258989552140722,1.474736216261528e-4,0.014375063048522143
2020-07-05,Nebraska,NE,19937,285,1932549,69.95438596491228,0.010316426646879328,1.474736216261528e-4,0.01429502934242865
2020-07-06,Nebraska,NE,20052,286,1932549,70.1118881118881,0.010375933546833742,1.4799107293010424e-4,0.014262916417314982
2020-07-07,Nebraska,NE,20205,287,1932549,70.4006968641115,0.010455103596338307,1.4850852423405566e-4,0.014204404850284584
2020-07-08,Nebraska,NE,20437,291,1932549,70.23024054982818,0.010575152298855035,1.505783294498613e-4,0.014238880461907324
2020-07-09,Nebraska,NE,20658,294,1932549,70.26530612244898,0.010689509037028299,1.5213068336171554e-4,0.014231774615161197
2020-07-10,Nebraska,NE,20834,294,1932549,70.8639455782313,0.010780580466523746,1.5213068336171554e-4,0.014111548430450226
2020-07-11,Nebraska,NE,21035,296,1932549,71.0641891891892,0.01088458817861798,1.5316558596961837e-4,0.014071785120038031
2020-07-12,Nebraska,NE,21214,296,1932549,71.66891891891892,0.010977211962025283,1.5316558596961837e-4,0.013953049872725559
2020-07-13,Nebraska,NE,21444,298,1932549,71.95973154362416,0.011096225761934109,1.542004885775212e-4,0.013896661070695766
2020-03-11,New Mexico,NM,4,0,2090708,Inf,1.913227480834244e-6,0,0
2020-03-12,New Mexico,NM,6,0,2090708,Inf,2.8698412212513655e-6,0,0
2020-03-13,New Mexico,NM,10,0,2090708,Inf,4.783068702085609e-6,0,0
2020-03-14,New Mexico,NM,13,0,2090708,Inf,6.217989312711292e-6,0,0
2020-03-15,New Mexico,NM,17,0,2090708,Inf,8.131216793545535e-6,0,0
2020-03-16,New Mexico,NM,21,0,2090708,Inf,1.004444427437978e-5,0,0
2020-03-17,New Mexico,NM,23,0,2090708,Inf,1.1001058014796902e-5,0,0
2020-03-18,New Mexico,NM,28,0,2090708,Inf,1.3392592365839706e-5,0,0
2020-03-19,New Mexico,NM,35,0,2090708,Inf,1.6740740457299634e-5,0,0
2020-03-20,New Mexico,NM,43,0,2090708,Inf,2.056719541896812e-5,0,0
2020-03-21,New Mexico,NM,57,0,2090708,Inf,2.7263491601887975e-5,0,0
2020-03-22,New Mexico,NM,65,0,2090708,Inf,3.108994656355646e-5,0,0
2020-03-23,New Mexico,NM,83,0,2090708,Inf,3.9699470227310554e-5,0,0
2020-03-24,New Mexico,NM,100,0,2090708,Inf,4.783068702085609e-5,0,0
2020-03-25,New Mexico,NM,113,1,2090708,113,5.4048676333567386e-5,4.78306870208561e-7,0.008849557522123894
2020-03-26,New Mexico,NM,136,1,2090708,136,6.504973434836428e-5,4.78306870208561e-7,0.007352941176470588
2020-03-27,New Mexico,NM,191,1,2090708,191,9.135661220983514e-5,4.78306870208561e-7,0.005235602094240838
2020-03-28,New Mexico,NM,210,2,2090708,105,1.0044444274379779e-4,9.56613740417122e-7,0.009523809523809525
2020-03-29,New Mexico,NM,237,2,2090708,118.5,1.1335872823942895e-4,9.56613740417122e-7,0.008438818565400843
2020-03-30,New Mexico,NM,282,4,2090708,70.5,1.3488253739881418e-4,1.913227480834244e-6,0.014184397163120567
2020-03-31,New Mexico,NM,315,5,2090708,63,1.506666641156967e-4,2.3915343510428045e-6,0.015873015873015872
2020-04-01,New Mexico,NM,363,6,2090708,60.5,1.736253938857076e-4,2.8698412212513655e-6,0.01652892561983471
2020-04-02,New Mexico,NM,403,7,2090708,57.57142857142857,1.9275766869405005e-4,3.3481480914599264e-6,0.017369727047146403
2020-04-03,New Mexico,NM,495,10,2090708,49.5,2.3676190075323767e-4,4.783068702085609e-6,0.020202020202020204
2020-04-04,New Mexico,NM,544,11,2090708,49.45454545454545,2.6019893739345713e-4,5.26137557229417e-6,0.02022058823529412
2020-04-05,New Mexico,NM,624,12,2090708,52,2.98463487010142e-4,5.739682442502731e-6,0.019230769230769232
2020-04-06,New Mexico,NM,686,12,2090708,57.166666666666664,3.281185129630728e-4,5.739682442502731e-6,0.01749271137026239
2020-04-07,New Mexico,NM,794,13,2090708,61.07692307692308,3.797756549455974e-4,6.217989312711292e-6,0.0163727959697733
2020-04-08,New Mexico,NM,865,16,2090708,54.0625,4.137354427304052e-4,7.652909923336976e-6,0.018497109826589597
2020-04-09,New Mexico,NM,989,17,2090708,58.1764705882353,4.7304549463626674e-4,8.131216793545535e-6,0.017189079878665317
2020-04-10,New Mexico,NM,1090,19,2090708,57.36842105263158,5.213544885273315e-4,9.087830533962658e-6,0.017431192660550456
2020-04-11,New Mexico,NM,1174,20,2090708,58.7,5.615322656248506e-4,9.566137404171218e-6,0.017035775127768313
2020-04-12,New Mexico,NM,1245,26,2090708,47.88461538461539,5.954920534096584e-4,1.2435978625422585e-5,0.020883534136546183
2020-04-13,New Mexico,NM,1345,31,2090708,43.38709677419355,6.433227404305144e-4,1.4827512976465388e-5,0.023048327137546468
2020-04-14,New Mexico,NM,1407,36,2090708,39.083333333333336,6.729777663834453e-4,1.7219047327508194e-5,0.0255863539445629
2020-04-15,New Mexico,NM,1484,36,2090708,41.22222222222222,7.098073953895045e-4,1.7219047327508194e-5,0.02425876010781671
2020-04-16,New Mexico,NM,1597,44,2090708,36.29545454545455,7.638560717230717e-4,2.104550228917668e-5,0.027551659361302442
2020-04-17,New Mexico,NM,1711,51,2090708,33.549019607843135,8.183830549268478e-4,2.4393650380636606e-5,0.029807130333138518
2020-04-18,New Mexico,NM,1798,53,2090708,33.924528301886795,8.599957526349925e-4,2.535026412105373e-5,0.029477196885428252
2020-04-19,New Mexico,NM,1845,55,2090708,33.54545454545455,8.824761755347949e-4,2.6306877861470852e-5,0.02981029810298103
2020-04-20,New Mexico,NM,1971,58,2090708,33.98275862068966,9.427428411810736e-4,2.7741798472096534e-5,0.029426686960933535
2020-04-21,New Mexico,NM,2072,65,2090708,31.876923076923077,9.910518350721383e-4,3.108994656355646e-5,0.03137065637065637
2020-04-22,New Mexico,NM,2210,71,2090708,31.12676056338028,0.0010570581831609196,3.3959787784807824e-5,0.03212669683257919
2020-04-23,New Mexico,NM,2379,78,2090708,30.5,0.0011378920442261665,3.730793587626775e-5,0.03278688524590164
2020-04-24,New Mexico,NM,2524,84,2090708,30.047619047619047,0.0012072465404064077,4.017777709751912e-5,0.03328050713153724
2020-04-25,New Mexico,NM,2662,93,2090708,28.623655913978496,0.0012732528884951892,4.4482538929396165e-5,0.03493613824192336
2020-04-26,New Mexico,NM,2728,99,2090708,27.555555555555557,0.0013048211419289541,4.735238015064753e-5,0.03629032258064516
2020-04-27,New Mexico,NM,2825,104,2090708,27.16346153846154,0.0013512169083391846,4.974391450169034e-5,0.036814159292035395
2020-04-28,New Mexico,NM,2975,110,2090708,27.045454545454547,0.0014229629388704688,5.2613755722941704e-5,0.03697478991596639
2020-04-29,New Mexico,NM,3213,112,2090708,28.6875,0.0015367999739801064,5.357036946335882e-5,0.034858387799564274
2020-04-30,New Mexico,NM,3411,123,2090708,27.73170731707317,0.0016315047342814013,5.8831745035653e-5,0.03605980650835532
2020-05-01,New Mexico,NM,3513,131,2090708,26.81679389312977,0.0016802920350426746,6.265819999732149e-5,0.03729006547110732
2020-05-02,New Mexico,NM,3732,139,2090708,26.848920863309353,0.0017850412396183495,6.648465495898997e-5,0.0372454448017149
2020-05-03,New Mexico,NM,3850,151,2090708,25.496688741721854,0.0018414814503029595,7.22243374014927e-5,0.03922077922077922
2020-05-04,New Mexico,NM,4030,156,2090708,25.833333333333332,0.0019275766869405004,7.46158717525355e-5,0.03870967741935484
2020-05-05,New Mexico,NM,4137,162,2090708,25.537037037037038,0.0019787555220528164,7.748571297378687e-5,0.03915881073241479
2020-05-06,New Mexico,NM,4290,169,2090708,25.384615384615383,0.0020519364731947263,8.083386106524679e-5,0.0393939393939394
2020-05-07,New Mexico,NM,4492,172,2090708,26.11627906976744,0.0021485544609768556,8.226878167587247e-5,0.03829029385574355
2020-05-08,New Mexico,NM,4673,181,2090708,25.81767955801105,0.0022351280044846052,8.657354350774953e-5,0.038733147870746845
2020-05-09,New Mexico,NM,4778,191,2090708,25.015706806282722,0.0022853502258565043,9.135661220983514e-5,0.03997488488907493
2020-05-10,New Mexico,NM,4863,200,2090708,24.315,0.0023260063098242316,9.566137404171219e-5,0.04112687641373637
2020-05-11,New Mexico,NM,5069,208,2090708,24.370192307692307,0.0024245375250871956,9.948782900338068e-5,0.0410337344643914
2020-05-12,New Mexico,NM,5212,219,2090708,23.799086757990867,0.0024929354075270195,1.0474920457567484e-4,0.04201841903300077
2020-05-13,New Mexico,NM,5364,231,2090708,23.22077922077922,0.002565638051798721,1.1048888701817758e-4,0.043064876957494405
2020-05-14,New Mexico,NM,5503,242,2090708,22.739669421487605,0.0026321227067577107,1.1575026259047174e-4,0.04397601308377248
2020-05-15,New Mexico,NM,5662,253,2090708,22.379446640316207,0.002708173499120872,1.2101163816276591e-4,0.04468385729424231
2020-05-16,New Mexico,NM,5847,259,2090708,22.575289575289574,0.002796660270109456,1.238814793840173e-4,0.04429622028390628
2020-05-17,New Mexico,NM,5938,265,2090708,22.40754716981132,0.0028401861952984347,1.2675132060526866e-4,0.04462782081508926
2020-05-18,New Mexico,NM,6096,270,2090708,22.57777777777778,0.0029157586807913873,1.2914285495631145e-4,0.04429133858267716
2020-05-19,New Mexico,NM,6192,276,2090708,22.434782608695652,0.002961676140331409,1.3201269617756282e-4,0.044573643410852716
2020-05-20,New Mexico,NM,6338,283,2090708,22.395759717314487,0.003031508943381859,1.3536084426902275e-4,0.04465130956137583
2020-05-21,New Mexico,NM,6472,294,2090708,22.01360544217687,0.0030956020639898063,1.4062221984131691e-4,0.045426452410383185
2020-05-22,New Mexico,NM,6625,302,2090708,21.93708609271523,0.0031687830151317163,1.444486748029854e-4,0.04558490566037736
2020-05-23,New Mexico,NM,6795,308,2090708,22.06168831168831,0.0032500951830671714,1.4731851602423676e-4,0.04532744665194997
2020-05-24,New Mexico,NM,6943,317,2090708,21.902208201892744,0.0033208845998580383,1.516232778561138e-4,0.04565749675932594
2020-05-25,New Mexico,NM,7026,320,2090708,21.95625,0.003360584070085349,1.5305819846673949e-4,0.04554511813265016
2020-05-26,New Mexico,NM,7130,325,2090708,21.93846153846154,0.0034103279845870394,1.554497328177823e-4,0.0455820476858345
2020-05-27,New Mexico,NM,7252,329,2090708,22.04255319148936,0.003468681422752484,1.5736296029861653e-4,0.045366795366795366
2020-05-28,New Mexico,NM,7364,335,2090708,21.982089552238804,0.0035222517922158425,1.602328015198679e-4,0.04549158066268333
2020-05-29,New Mexico,NM,7493,344,2090708,21.781976744186046,0.003583953378472747,1.6453756335174495e-4,0.045909515547844656
2020-05-30,New Mexico,NM,7624,351,2090708,21.72079772079772,0.0036466115784700684,1.6788571144320488e-4,0.04603882476390347
2020-05-31,New Mexico,NM,7689,356,2090708,21.598314606741575,0.003677701525033625,1.702772457942477e-4,0.04629990896085316
2020-06-01,New Mexico,NM,7800,362,2090708,21.54696132596685,0.0037307935876267754,1.7314708701549907e-4,0.04641025641025641
2020-06-02,New Mexico,NM,8024,367,2090708,21.86376021798365,0.003837934326553493,1.7553862136654186e-4,0.04573778664007976
2020-06-03,New Mexico,NM,8140,375,2090708,21.706666666666667,0.003893417923497686,1.7936507632821034e-4,0.04606879606879607
2020-06-04,New Mexico,NM,8353,383,2090708,21.80939947780679,0.00399529728685211,1.8319153128987885e-4,0.04585178977612834
2020-06-05,New Mexico,NM,8672,387,2090708,22.40826873385013,0.004147877178448641,1.8510475877071307e-4,0.04462638376383764
2020-06-06,New Mexico,NM,8800,392,2090708,22.448979591836736,0.004209100457835336,1.874962931217559e-4,0.04454545454545454
2020-06-07,New Mexico,NM,8940,396,2090708,22.575757575757574,0.004276063419664535,1.8940952060259012e-4,0.04429530201342282
2020-06-08,New Mexico,NM,9062,400,2090708,22.655,0.004334416857829979,1.9132274808342437e-4,0.044140366365040824
2020-06-09,New Mexico,NM,9105,404,2090708,22.537128712871286,0.004354984053248947,1.9323597556425862e-4,0.044371224601867106
2020-06-10,New Mexico,NM,9250,410,2090708,22.5609756097561,0.004424338549429189,1.9610581678551e-4,0.04432432432432432
2020-06-11,New Mexico,NM,9368,421,2090708,22.251781472684087,0.004480778760113799,2.0136719235780415e-4,0.04494022203245089
2020-06-12,New Mexico,NM,9526,426,2090708,22.36150234741784,0.004556351245606751,2.0375872670884694e-4,0.0447197144656729
2020-06-13,New Mexico,NM,9621,431,2090708,22.322505800464036,0.004601790398276565,2.0615026105988977e-4,0.04479783806257146
2020-06-14,New Mexico,NM,9723,435,2090708,22.351724137931033,0.0046505776990378375,2.08063488540724e-4,0.0447392780006171
2020-06-15,New Mexico,NM,9845,440,2090708,22.375,0.004708931137203282,2.1045502289176681e-4,0.0446927374301676
2020-06-16,New Mexico,NM,9933,447,2090708,22.221476510067113,0.004751022141781636,2.1380317098322672e-4,0.04500151011778919
2020-06-17,New Mexico,NM,10065,452,2090708,22.26769911504425,0.0048141586486491654,2.1619470533426954e-4,0.04490809736711376
2020-06-18,New Mexico,NM,10153,456,2090708,22.265350877192983,0.004856249653227519,2.181079328151038e-4,0.04491283364522801
2020-06-19,New Mexico,NM,10260,464,2090708,22.112068965517242,0.004907428488339835,2.2193438777677227e-4,0.045224171539961014
2020-06-20,New Mexico,NM,10430,466,2090708,22.38197424892704,0.00498874065627529,2.228910015171894e-4,0.04467881112176414
2020-06-21,New Mexico,NM,10565,469,2090708,22.526652452025587,0.005053312083753446,2.2432592212781507e-4,0.04439185991481306
2020-06-22,New Mexico,NM,10694,469,2090708,22.80170575692964,0.005115013670010351,2.2432592212781507e-4,0.043856368056854306
2020-06-23,New Mexico,NM,10838,476,2090708,22.76890756302521,0.005183889859320384,2.27674070219275e-4,0.043919542350987266
2020-06-24,New Mexico,NM,10990,480,2090708,22.895833333333332,0.005256592503592085,2.2958729770010926e-4,0.04367606915377616
2020-06-25,New Mexico,NM,11192,485,2090708,23.076288659793814,0.005353210491374214,2.3197883205115205e-4,0.04333452466047177
2020-06-26,New Mexico,NM,11408,489,2090708,23.32924335378323,0.005456524775339263,2.338920595319863e-4,0.04286465638148668
2020-06-27,New Mexico,NM,11619,491,2090708,23.66395112016293,0.005557447524953269,2.3484867327240342e-4,0.0422583699113521
2020-06-28,New Mexico,NM,11809,492,2090708,24.002032520325205,0.005648325830292896,2.35326980142612e-4,0.041663138284359386
2020-06-29,New Mexico,NM,11982,493,2090708,24.30425963488844,0.005731072918838977,2.3580528701282053e-4,0.04114505090969788
2020-06-30,New Mexico,NM,12147,497,2090708,24.440643863179073,0.005809993552423389,2.3771851449365478e-4,0.040915452375072034
2020-07-01,New Mexico,NM,12276,500,2090708,24.552,0.005871695138680294,2.3915343510428046e-4,0.04072987943955686
2020-07-02,New Mexico,NM,12520,503,2090708,24.89065606361829,0.005988402015011183,2.4058835571490615e-4,0.04017571884984025
2020-07-03,New Mexico,NM,12776,511,2090708,25.001956947162427,0.006110848573784574,2.444148106765746e-4,0.039996869129618036
2020-07-04,New Mexico,NM,13063,513,2090708,25.463937621832358,0.0062481226455344315,2.4537142441699176e-4,0.03927122406797826
2020-07-05,New Mexico,NM,13256,513,2090708,25.840155945419102,0.006340435871484684,2.4537142441699176e-4,0.03869945684972843
2020-07-06,New Mexico,NM,13507,515,2090708,26.227184466019416,0.006460490895907033,2.463280381574089e-4,0.03812837787813726
2020-07-07,New Mexico,NM,13727,519,2090708,26.448940269749517,0.006565718407352916,2.4824126563824313e-4,0.03780869818605668
2020-07-08,New Mexico,NM,14017,527,2090708,26.597722960151803,0.0067044273997133984,2.5206772059991163e-4,0.03759720339587644
2020-07-09,New Mexico,NM,14251,533,2090708,26.73733583489681,0.006816351207342202,2.54937561821163e-4,0.037400884148480806
2020-07-10,New Mexico,NM,14549,539,2090708,26.992578849721706,0.006958886654664353,2.5780740304241436e-4,0.03704721974018833
2020-07-11,New Mexico,NM,14773,543,2090708,27.206261510128915,0.00706602739359107,2.597206305232486e-4,0.03675624450010154
2020-07-12,New Mexico,NM,15028,545,2090708,27.574311926605503,0.0071879956454942535,2.6067724426366573e-4,0.03626563747671014
2020-07-13,New Mexico,NM,15291,548,2090708,27.903284671532848,0.007313790352359105,2.621121648742914e-4,0.03583807468445491
2020-03-03,North Carolina,NC,1,0,10390149,Inf,9.624501053834743e-8,0,0
2020-03-04,North Carolina,NC,1,0,10390149,Inf,9.624501053834743e-8,0,0
2020-03-05,North Carolina,NC,1,0,10390149,Inf,9.624501053834743e-8,0,0
2020-03-06,North Carolina,NC,2,0,10390149,Inf,1.9249002107669486e-7,0,0
2020-03-07,North Carolina,NC,2,0,10390149,Inf,1.9249002107669486e-7,0,0
2020-03-08,North Carolina,NC,2,0,10390149,Inf,1.9249002107669486e-7,0,0
2020-03-09,North Carolina,NC,7,0,10390149,Inf,6.73715073768432e-7,0,0
2020-03-10,North Carolina,NC,7,0,10390149,Inf,6.73715073768432e-7,0,0
2020-03-11,North Carolina,NC,8,0,10390149,Inf,7.699600843067794e-7,0,0
2020-03-12,North Carolina,NC,16,0,10390149,Inf,1.5399201686135589e-6,0,0
2020-03-13,North Carolina,NC,18,0,10390149,Inf,1.7324101896902536e-6,0,0
2020-03-14,North Carolina,NC,25,0,10390149,Inf,2.4061252634586857e-6,0,0
2020-03-15,North Carolina,NC,32,0,10390149,Inf,3.0798403372271177e-6,0,0
2020-03-16,North Carolina,NC,34,0,10390149,Inf,3.2723303583038127e-6,0,0
2020-03-17,North Carolina,NC,42,0,10390149,Inf,4.042290442610592e-6,0,0
2020-03-18,North Carolina,NC,66,0,10390149,Inf,6.3521706955309305e-6,0,0
2020-03-19,North Carolina,NC,104,0,10390149,Inf,1.0009481095988133e-5,0,0
2020-03-20,North Carolina,NC,144,0,10390149,Inf,1.3859281517522029e-5,0,0
2020-03-21,North Carolina,NC,184,0,10390149,Inf,1.7709081939055926e-5,0,0
2020-03-22,North Carolina,NC,269,0,10390149,Inf,2.588990783481546e-5,0,0
2020-03-23,North Carolina,NC,302,0,10390149,Inf,2.9065993182580923e-5,0,0
2020-03-24,North Carolina,NC,397,0,10390149,Inf,3.820926918372393e-5,0,0
2020-03-25,North Carolina,NC,562,1,10390149,562,5.408969592255125e-5,9.624501053834743e-8,0.0017793594306049821
2020-03-26,North Carolina,NC,639,2,10390149,319.5,6.1500561734004e-5,1.9249002107669486e-7,0.003129890453834116
2020-03-27,North Carolina,NC,784,3,10390149,261.3333333333333,7.545608826206438e-5,2.887350316150423e-7,0.0038265306122448983
2020-03-28,North Carolina,NC,972,4,10390149,243,9.35501502432737e-5,3.849800421533897e-7,0.00411522633744856
2020-03-29,North Carolina,NC,1166,6,10390149,194.33333333333334,1.122216822877131e-4,5.774700632300845e-7,0.005145797598627787
2020-03-30,North Carolina,NC,1303,6,10390149,217.16666666666666,1.254072487314667e-4,5.774700632300845e-7,0.004604758250191865
2020-03-31,North Carolina,NC,1527,10,10390149,152.7,1.4696613109205654e-4,9.624501053834743e-7,0.006548788474132286
2020-04-01,North Carolina,NC,1591,11,10390149,144.63636363636363,1.5312581176651075e-4,1.0586951159218218e-6,0.0069138906348208675
2020-04-02,North Carolina,NC,1858,17,10390149,109.29411764705883,1.7882322958024952e-4,1.6361651791519064e-6,0.00914962325080732
2020-04-03,North Carolina,NC,2093,23,10390149,91,2.0144080705676118e-4,2.2136352423819907e-6,0.01098901098901099
2020-04-04,North Carolina,NC,2402,30,10390149,80.06666666666666,2.3118051531311053e-4,2.8873503161504227e-6,0.012489592006661117
2020-04-05,North Carolina,NC,2585,37,10390149,69.86486486486487,2.487933522416281e-4,3.5610653899188548e-6,0.014313346228239845
2020-04-06,North Carolina,NC,2870,42,10390149,68.33333333333333,2.7622318024505714e-4,4.042290442610592e-6,0.014634146341463415
2020-04-07,North Carolina,NC,3220,50,10390149,64.4,3.0990893393347874e-4,4.812250526917371e-6,0.015527950310559004
2020-04-08,North Carolina,NC,3423,61,10390149,56.114754098360656,3.294466710727632e-4,5.870945642839193e-6,0.01782062518258837
2020-04-09,North Carolina,NC,3651,74,10390149,49.33783783783784,3.513905334755065e-4,7.1221307798377096e-6,0.02026841961106546
2020-04-10,North Carolina,NC,3906,78,10390149,50.07692307692308,3.7593301116278506e-4,7.5071108219910995e-6,0.019969278033794162
2020-04-11,North Carolina,NC,4310,86,10390149,50.116279069767444,4.148159954202774e-4,8.27707090629788e-6,0.019953596287703015
2020-04-12,North Carolina,NC,4520,86,10390149,52.55813953488372,4.3502744763333035e-4,8.27707090629788e-6,0.01902654867256637
2020-04-13,North Carolina,NC,4788,91,10390149,52.61538461538461,4.608211104576075e-4,8.758295958989615e-6,0.019005847953216377
