date,state,state_abbr,cases,deaths,pop
2020-03-15,South Dakota,SD,9,1,877790
2020-03-16,South Dakota,SD,10,1,877790
2020-03-17,South Dakota,SD,11,1,877790
2020-03-18,South Dakota,SD,11,1,877790
2020-03-19,South Dakota,SD,14,1,877790
2020-03-20,South Dakota,SD,14,1,877790
2020-03-21,South Dakota,SD,14,1,877790
2020-03-22,South Dakota,SD,21,1,877790
2020-03-23,South Dakota,SD,28,1,877790
2020-03-24,South Dakota,SD,30,1,877790
2020-03-25,South Dakota,SD,41,1,877790
2020-03-26,South Dakota,SD,46,1,877790
2020-03-27,South Dakota,SD,58,1,877790
2020-03-28,South Dakota,SD,68,1,877790
2020-03-29,South Dakota,SD,90,1,877790
2020-03-30,South Dakota,SD,100,1,877790
2020-03-31,South Dakota,SD,107,1,877790
2020-04-01,South Dakota,SD,129,1,877790
2020-04-02,South Dakota,SD,165,2,877790
2020-04-03,South Dakota,SD,187,2,877790
2020-04-04,South Dakota,SD,212,2,877790
2020-04-05,South Dakota,SD,240,2,877790
2020-04-06,South Dakota,SD,288,4,877790
2020-04-07,South Dakota,SD,320,6,877790
2020-04-08,South Dakota,SD,393,6,877790
2020-04-09,South Dakota,SD,447,6,877790
2020-04-10,South Dakota,SD,536,6,877790
2020-04-11,South Dakota,SD,626,6,877790
2020-04-12,South Dakota,SD,729,6,877790
2020-04-13,South Dakota,SD,867,6,877790
2020-04-14,South Dakota,SD,987,6,877790
2020-04-15,South Dakota,SD,1168,6,877790
2020-04-16,South Dakota,SD,1311,7,877790
2020-04-17,South Dakota,SD,1411,7,877790
2020-04-18,South Dakota,SD,1541,7,877790
2020-04-19,South Dakota,SD,1635,7,877790
2020-04-20,South Dakota,SD,1685,7,877790
2020-04-21,South Dakota,SD,1755,8,877790
2020-04-22,South Dakota,SD,1858,9,877790
2020-04-23,South Dakota,SD,1956,9,877790
2020-04-24,South Dakota,SD,2040,10,877790
2020-04-25,South Dakota,SD,2147,10,877790
2020-04-26,South Dakota,SD,2213,11,877790
2020-04-27,South Dakota,SD,2246,11,877790
2020-04-28,South Dakota,SD,2314,11,877790
2020-04-29,South Dakota,SD,2375,13,877790
2020-04-30,South Dakota,SD,2450,17,877790
2020-05-01,South Dakota,SD,2525,21,877790
2020-05-02,South Dakota,SD,2587,21,877790
2020-05-03,South Dakota,SD,2630,21,877790
2020-05-04,South Dakota,SD,2667,21,877790
2020-05-05,South Dakota,SD,2720,24,877790
2020-05-06,South Dakota,SD,2779,29,877790
2020-05-07,South Dakota,SD,2905,31,877790
2020-05-08,South Dakota,SD,3144,31,877790
2020-05-09,South Dakota,SD,3393,34,877790
2020-05-10,South Dakota,SD,3517,34,877790
2020-05-11,South Dakota,SD,3614,34,877790
2020-05-12,South Dakota,SD,3663,39,877790
2020-05-13,South Dakota,SD,3732,39,877790
2020-05-14,South Dakota,SD,3792,43,877790
2020-05-15,South Dakota,SD,3887,44,877790
2020-05-16,South Dakota,SD,3959,44,877790
2020-05-17,South Dakota,SD,3987,44,877790
2020-05-18,South Dakota,SD,4027,44,877790
2020-05-19,South Dakota,SD,4085,46,877790
2020-05-20,South Dakota,SD,4177,46,877790
2020-05-21,South Dakota,SD,4177,47,877790
2020-05-22,South Dakota,SD,4356,50,877790
2020-05-23,South Dakota,SD,4468,50,877790
2020-05-24,South Dakota,SD,4563,50,877790
2020-05-25,South Dakota,SD,4586,50,877790
2020-05-26,South Dakota,SD,4653,50,877790
2020-05-27,South Dakota,SD,4710,54,877790
2020-05-28,South Dakota,SD,4793,54,877790
2020-05-29,South Dakota,SD,4866,59,877790
2020-05-30,South Dakota,SD,4960,62,877790
2020-05-31,South Dakota,SD,4993,62,877790
2020-06-01,South Dakota,SD,5034,62,877790
2020-06-02,South Dakota,SD,5066,62,877790
2020-06-03,South Dakota,SD,5161,62,877790
2020-06-04,South Dakota,SD,5247,64,877790
2020-06-05,South Dakota,SD,5277,65,877790
2020-06-06,South Dakota,SD,5367,65,877790
2020-06-07,South Dakota,SD,5438,65,877790
2020-06-08,South Dakota,SD,5471,65,877790
2020-06-09,South Dakota,SD,5523,68,877790
2020-06-10,South Dakota,SD,5604,69,877790
2020-06-11,South Dakota,SD,5665,73,877790
2020-06-12,South Dakota,SD,5742,74,877790
2020-06-13,South Dakota,SD,5833,75,877790
2020-06-14,South Dakota,SD,5898,75,877790
2020-06-15,South Dakota,SD,5928,75,877790
2020-06-16,South Dakota,SD,5966,77,877790
2020-06-17,South Dakota,SD,6050,78,877790
2020-06-18,South Dakota,SD,6109,78,877790
2020-06-19,South Dakota,SD,6158,81,877790
2020-06-20,South Dakota,SD,6225,81,877790
2020-06-21,South Dakota,SD,6297,81,877790
2020-06-22,South Dakota,SD,6326,81,877790
2020-06-23,South Dakota,SD,6353,83,877790
2020-06-24,South Dakota,SD,6419,84,877790
2020-06-25,South Dakota,SD,6479,87,877790
2020-06-26,South Dakota,SD,6535,88,877790
2020-06-27,South Dakota,SD,6626,91,877790
2020-06-28,South Dakota,SD,6681,91,877790
2020-06-29,South Dakota,SD,6716,91,877790
2020-06-30,South Dakota,SD,6764,91,877790
2020-07-01,South Dakota,SD,6826,93,877790
2020-07-02,South Dakota,SD,6893,97,877790
2020-07-03,South Dakota,SD,6978,97,877790
2020-07-04,South Dakota,SD,7028,97,877790
2020-07-05,South Dakota,SD,7063,97,877790
2020-07-06,South Dakota,SD,7105,97,877790
2020-07-07,South Dakota,SD,7163,98,877790
2020-07-08,South Dakota,SD,7242,98,877790
2020-07-09,South Dakota,SD,7336,101,877790
2020-07-10,South Dakota,SD,7401,107,877790
2020-07-11,South Dakota,SD,7454,109,877790
2020-07-12,South Dakota,SD,7499,109,877790
2020-07-13,South Dakota,SD,7524,109,877790
2020-07-14,South Dakota,SD,7572,109,877790
2020-07-15,South Dakota,SD,7652,111,877790
2020-07-16,South Dakota,SD,7694,115,877790
2020-07-17,South Dakota,SD,7789,116,877790
2020-07-18,South Dakota,SD,7862,116,877790
2020-07-19,South Dakota,SD,7906,118,877790
2020-07-20,South Dakota,SD,7943,118,877790
2020-07-21,South Dakota,SD,8019,118,877790
2020-07-22,South Dakota,SD,8077,119,877790
2020-07-23,South Dakota,SD,8143,121,877790
2020-07-24,South Dakota,SD,8200,122,877790
2020-07-25,South Dakota,SD,8305,122,877790
2020-07-26,South Dakota,SD,8395,123,877790
2020-07-27,South Dakota,SD,8444,123,877790
2020-07-28,South Dakota,SD,8492,123,877790
2020-07-29,South Dakota,SD,8641,129,877790
2020-07-30,South Dakota,SD,8685,129,877790
2020-07-31,South Dakota,SD,8764,130,877790
2020-08-01,South Dakota,SD,8867,134,877790
2020-08-02,South Dakota,SD,8955,135,877790
2020-08-03,South Dakota,SD,9020,135,877790
2020-08-04,South Dakota,SD,9079,136,877790
2020-08-05,South Dakota,SD,9168,137,877790
2020-08-06,South Dakota,SD,9273,141,877790
2020-08-07,South Dakota,SD,9371,144,877790
2020-08-08,South Dakota,SD,9477,146,877790
2020-08-09,South Dakota,SD,9605,146,877790
2020-08-10,South Dakota,SD,9663,146,877790
2020-08-11,South Dakota,SD,9713,146,877790
2020-08-12,South Dakota,SD,9815,147,877790
2020-08-13,South Dakota,SD,9897,148,877790
2020-02-25,Utah,UT,1,0,3159345
2020-02-26,Utah,UT,1,0,3159345
2020-02-27,Utah,UT,1,0,3159345
2020-02-28,Utah,UT,1,0,3159345
2020-02-29,Utah,UT,1,0,3159345
2020-03-01,Utah,UT,1,0,3159345
2020-03-02,Utah,UT,1,0,3159345
2020-03-03,Utah,UT,1,0,3159345
2020-03-04,Utah,UT,1,0,3159345
2020-03-05,Utah,UT,1,0,3159345
2020-03-06,Utah,UT,3,0,3159345
2020-03-07,Utah,UT,3,0,3159345
2020-03-08,Utah,UT,3,0,3159345
2020-03-09,Utah,UT,3,0,3159345
2020-03-10,Utah,UT,4,0,3159345
2020-03-11,Utah,UT,5,0,3159345
2020-03-12,Utah,UT,7,0,3159345
2020-03-13,Utah,UT,7,0,3159345
2020-03-14,Utah,UT,21,0,3159345
2020-03-15,Utah,UT,29,0,3159345
2020-03-16,Utah,UT,40,0,3159345
2020-03-17,Utah,UT,51,0,3159345
2020-03-18,Utah,UT,65,0,3159345
2020-03-19,Utah,UT,80,0,3159345
2020-03-20,Utah,UT,112,0,3159345
2020-03-21,Utah,UT,138,0,3159345
2020-03-22,Utah,UT,182,1,3159345
2020-03-23,Utah,UT,257,1,3159345
2020-03-24,Utah,UT,299,1,3159345
2020-03-25,Utah,UT,346,1,3159345
2020-03-26,Utah,UT,402,1,3159345
2020-03-27,Utah,UT,480,2,3159345
2020-03-28,Utah,UT,608,2,3159345
2020-03-29,Utah,UT,719,2,3159345
2020-03-30,Utah,UT,806,4,3159345
2020-03-31,Utah,UT,887,5,3159345
2020-04-01,Utah,UT,1012,7,3159345
2020-04-02,Utah,UT,1077,7,3159345
2020-04-03,Utah,UT,1248,7,3159345
2020-04-04,Utah,UT,1426,8,3159345
2020-04-05,Utah,UT,1618,8,3159345
2020-04-06,Utah,UT,1662,13,3159345
2020-04-07,Utah,UT,1737,13,3159345
2020-04-08,Utah,UT,1860,13,3159345
2020-04-09,Utah,UT,1980,13,3159345
2020-04-10,Utah,UT,2103,17,3159345
2020-04-11,Utah,UT,2208,18,3159345
2020-04-12,Utah,UT,2305,18,3159345
2020-04-13,Utah,UT,2368,18,3159345
2020-04-14,Utah,UT,2420,19,3159345
2020-04-15,Utah,UT,2549,20,3159345
2020-04-16,Utah,UT,2687,21,3159345
2020-04-17,Utah,UT,2813,23,3159345
2020-04-18,Utah,UT,2942,25,3159345
2020-04-19,Utah,UT,3071,27,3159345
2020-04-20,Utah,UT,3213,28,3159345
2020-04-21,Utah,UT,3301,32,3159345
2020-04-22,Utah,UT,3451,34,3159345
2020-04-23,Utah,UT,3621,35,3159345
2020-04-24,Utah,UT,3782,39,3159345
2020-04-25,Utah,UT,3950,41,3159345
2020-04-26,Utah,UT,4123,41,3159345
2020-04-27,Utah,UT,4236,41,3159345
2020-04-28,Utah,UT,4343,45,3159345
2020-04-29,Utah,UT,4499,45,3159345
2020-04-30,Utah,UT,4672,46,3159345
2020-05-01,Utah,UT,4829,46,3159345
2020-05-02,Utah,UT,4981,49,3159345
2020-05-03,Utah,UT,5175,50,3159345
2020-05-04,Utah,UT,5326,50,3159345
2020-05-05,Utah,UT,5449,56,3159345
2020-05-06,Utah,UT,5605,59,3159345
2020-05-07,Utah,UT,5724,61,3159345
2020-05-08,Utah,UT,5919,61,3159345
2020-05-09,Utah,UT,6103,66,3159345
2020-05-10,Utah,UT,6251,67,3159345
2020-05-11,Utah,UT,6364,68,3159345
2020-05-12,Utah,UT,6454,73,3159345
2020-05-13,Utah,UT,6624,76,3159345
2020-05-14,Utah,UT,6760,76,3159345
2020-05-15,Utah,UT,6930,77,3159345
2020-05-16,Utah,UT,7068,78,3159345
2020-05-17,Utah,UT,7238,80,3159345
2020-05-18,Utah,UT,7384,80,3159345
2020-05-19,Utah,UT,7530,88,3159345
2020-05-20,Utah,UT,7717,90,3159345
2020-05-21,Utah,UT,7876,92,3159345
2020-05-22,Utah,UT,8057,93,3159345
2020-05-23,Utah,UT,8260,97,3159345
2020-05-24,Utah,UT,8392,97,3159345
2020-05-25,Utah,UT,8521,98,3159345
2020-05-26,Utah,UT,8622,101,3159345
2020-05-27,Utah,UT,8710,105,3159345
2020-05-28,Utah,UT,8953,106,3159345
2020-05-29,Utah,UT,9282,107,3159345
2020-05-30,Utah,UT,9551,112,3159345
2020-05-31,Utah,UT,9829,113,3159345
2020-06-01,Utah,UT,10026,113,3159345
2020-06-02,Utah,UT,10237,113,3159345
2020-06-03,Utah,UT,10558,117,3159345
2020-06-04,Utah,UT,10858,117,3159345
2020-06-05,Utah,UT,11344,120,3159345
2020-06-06,Utah,UT,11866,121,3159345
2020-06-07,Utah,UT,12084,121,3159345
2020-06-08,Utah,UT,12378,124,3159345
2020-06-09,Utah,UT,12639,127,3159345
2020-06-10,Utah,UT,12982,128,3159345
2020-06-11,Utah,UT,13366,131,3159345
2020-06-12,Utah,UT,13681,139,3159345
2020-06-13,Utah,UT,14061,139,3159345
2020-06-14,Utah,UT,14313,139,3159345
2020-06-15,Utah,UT,14757,143,3159345
2020-06-16,Utah,UT,15077,145,3159345
2020-06-17,Utah,UT,15464,149,3159345
2020-06-18,Utah,UT,16015,152,3159345
2020-06-19,Utah,UT,16585,155,3159345
2020-06-20,Utah,UT,17173,155,3159345
2020-06-21,Utah,UT,17567,158,3159345
2020-06-22,Utah,UT,18035,158,3159345
2020-06-23,Utah,UT,18454,163,3159345
2020-06-24,Utah,UT,18915,163,3159345
2020-06-25,Utah,UT,19544,164,3159345
2020-06-26,Utah,UT,20218,166,3159345
2020-06-27,Utah,UT,20735,167,3159345
2020-06-28,Utah,UT,21155,167,3159345
2020-06-29,Utah,UT,21818,168,3159345
2020-06-30,Utah,UT,22364,172,3159345
2020-07-01,Utah,UT,22864,173,3159345
2020-07-02,Utah,UT,23466,176,3159345
2020-07-03,Utah,UT,24070,181,3159345
2020-07-04,Utah,UT,24717,181,3159345
2020-07-05,Utah,UT,25005,184,3159345
2020-07-06,Utah,UT,25653,190,3159345
2020-07-07,Utah,UT,26203,194,3159345
2020-07-08,Utah,UT,26921,201,3159345
2020-07-09,Utah,UT,27632,205,3159345
2020-07-10,Utah,UT,28452,207,3159345
2020-07-11,Utah,UT,29071,212,3159345
2020-07-12,Utah,UT,29552,215,3159345
2020-07-13,Utah,UT,30282,216,3159345
2020-07-14,Utah,UT,30774,226,3159345
2020-07-15,Utah,UT,31228,233,3159345
2020-07-16,Utah,UT,31908,234,3159345
2020-07-17,Utah,UT,32572,238,3159345
2020-07-18,Utah,UT,33430,243,3159345
2020-07-19,Utah,UT,34117,243,3159345
2020-07-20,Utah,UT,34526,249,3159345
2020-07-21,Utah,UT,35089,255,3159345
2020-07-22,Utah,UT,35677,262,3159345
2020-07-23,Utah,UT,36178,271,3159345
2020-07-24,Utah,UT,37063,277,3159345
2020-07-25,Utah,UT,37623,278,3159345
2020-07-26,Utah,UT,37973,278,3159345
2020-07-27,Utah,UT,38439,285,3159345
2020-07-28,Utah,UT,38877,290,3159345
2020-07-29,Utah,UT,39339,297,3159345
2020-07-30,Utah,UT,39714,303,3159345
2020-07-31,Utah,UT,40258,308,3159345
2020-08-01,Utah,UT,40754,312,3159345
2020-08-02,Utah,UT,41175,313,3159345
2020-08-03,Utah,UT,41571,317,3159345
2020-08-04,Utah,UT,42018,324,3159345
2020-08-05,Utah,UT,42478,330,3159345
2020-08-06,Utah,UT,43032,332,3159345
2020-08-07,Utah,UT,43530,337,3159345
2020-08-08,Utah,UT,43821,336,3159345
2020-08-09,Utah,UT,44130,337,3159345
2020-08-10,Utah,UT,44487,346,3159345
2020-08-11,Utah,UT,44836,350,3159345
2020-08-12,Utah,UT,45181,355,3159345
2020-08-13,Utah,UT,45537,358,3159345
2020-03-06,Indiana,IN,1,0,6699629
2020-03-07,Indiana,IN,1,0,6699629
2020-03-08,Indiana,IN,2,0,6699629
2020-03-09,Indiana,IN,4,0,6699629
2020-03-10,Indiana,IN,6,0,6699629
2020-03-11,Indiana,IN,11,0,6699629
2020-03-12,Indiana,IN,12,0,6699629
2020-03-13,Indiana,IN,12,0,6699629
2020-03-14,Indiana,IN,15,0,6699629
2020-03-15,Indiana,IN,19,0,6699629
2020-03-16,Indiana,IN,24,1,6699629
2020-03-17,Indiana,IN,30,2,6699629
2020-03-18,Indiana,IN,39,2,6699629
2020-03-19,Indiana,IN,56,2,6699629
2020-03-20,Indiana,IN,81,5,6699629
2020-03-21,Indiana,IN,128,6,6699629
2020-03-22,Indiana,IN,204,9,6699629
2020-03-23,Indiana,IN,264,12,6699629
2020-03-24,Indiana,IN,371,17,6699629
2020-03-25,Indiana,IN,484,19,6699629
2020-03-26,Indiana,IN,661,23,6699629
2020-03-27,Indiana,IN,992,32,6699629
2020-03-28,Indiana,IN,1239,38,6699629
2020-03-29,Indiana,IN,1522,40,6699629
2020-03-30,Indiana,IN,1797,44,6699629
2020-03-31,Indiana,IN,2177,61,6699629
2020-04-01,Indiana,IN,2578,80,6699629
2020-04-02,Indiana,IN,3056,94,6699629
2020-04-03,Indiana,IN,3455,118,6699629
2020-04-04,Indiana,IN,3975,136,6699629
2020-04-05,Indiana,IN,4437,151,6699629
2020-04-06,Indiana,IN,4986,171,6699629
2020-04-07,Indiana,IN,5544,208,6699629
2020-04-08,Indiana,IN,5986,246,6699629
2020-04-09,Indiana,IN,6400,295,6699629
2020-04-10,Indiana,IN,6960,353,6699629
2020-04-11,Indiana,IN,7494,389,6699629
2020-04-12,Indiana,IN,7990,405,6699629
2020-04-13,Indiana,IN,8300,414,6699629
2020-04-14,Indiana,IN,8598,458,6699629
2020-04-15,Indiana,IN,9030,511,6699629
2020-04-16,Indiana,IN,9619,554,6699629
2020-04-17,Indiana,IN,10235,599,6699629
2020-04-18,Indiana,IN,10730,633,6699629
2020-04-19,Indiana,IN,11301,652,6699629
2020-04-20,Indiana,IN,11784,666,6699629
2020-04-21,Indiana,IN,12214,731,6699629
2020-04-22,Indiana,IN,12575,764,6699629
2020-04-23,Indiana,IN,13196,811,6699629
2020-04-24,Indiana,IN,13848,851,6699629
2020-04-25,Indiana,IN,14567,897,6699629
2020-04-26,Indiana,IN,15187,928,6699629
2020-04-27,Indiana,IN,16137,932,6699629
2020-04-28,Indiana,IN,16783,992,6699629
2020-04-29,Indiana,IN,17409,1065,6699629
2020-04-30,Indiana,IN,18099,1114,6699629
2020-05-01,Indiana,IN,18941,1175,6699629
2020-05-02,Indiana,IN,19629,1229,6699629
2020-05-03,Indiana,IN,20267,1246,6699629
2020-05-04,Indiana,IN,20855,1264,6699629
2020-05-05,Indiana,IN,21423,1326,6699629
2020-05-06,Indiana,IN,22286,1377,6699629
2020-05-07,Indiana,IN,22942,1414,6699629
2020-05-08,Indiana,IN,23620,1447,6699629
2020-05-09,Indiana,IN,24239,1490,6699629
2020-05-10,Indiana,IN,24633,1508,6699629
2020-05-11,Indiana,IN,25134,1540,6699629
2020-05-12,Indiana,IN,25676,1578,6699629
2020-05-13,Indiana,IN,26044,1619,6699629
2020-05-14,Indiana,IN,26627,1646,6699629
2020-05-15,Indiana,IN,27281,1691,6699629
2020-05-16,Indiana,IN,27919,1741,6699629
2020-05-17,Indiana,IN,28419,1751,6699629
2020-05-18,Indiana,IN,28897,1765,6699629
2020-05-19,Indiana,IN,29402,1824,6699629
2020-05-20,Indiana,IN,29986,1864,6699629
2020-05-21,Indiana,IN,30673,1913,6699629
2020-05-22,Indiana,IN,31165,1941,6699629
2020-05-23,Indiana,IN,31674,1964,6699629
2020-05-24,Indiana,IN,32151,1976,6699629
2020-05-25,Indiana,IN,32489,1984,6699629
2020-05-26,Indiana,IN,32856,2004,6699629
2020-05-27,Indiana,IN,33242,2030,6699629
2020-05-28,Indiana,IN,33885,2068,6699629
2020-05-29,Indiana,IN,34399,2110,6699629
2020-05-30,Indiana,IN,35064,2125,6699629
2020-05-31,Indiana,IN,35429,2134,6699629
2020-06-01,Indiana,IN,35684,2142,6699629
2020-06-02,Indiana,IN,36129,2197,6699629
2020-06-03,Indiana,IN,36609,2207,6699629
2020-06-04,Indiana,IN,37005,2231,6699629
2020-06-05,Indiana,IN,37499,2258,6699629
2020-06-06,Indiana,IN,37928,2292,6699629
2020-06-07,Indiana,IN,38328,2303,6699629
2020-06-08,Indiana,IN,38553,2316,6699629
2020-06-09,Indiana,IN,38985,2339,6699629
2020-06-10,Indiana,IN,39297,2355,6699629
2020-06-11,Indiana,IN,39714,2380,6699629
2020-06-12,Indiana,IN,40114,2396,6699629
2020-06-13,Indiana,IN,40535,2413,6699629
2020-06-14,Indiana,IN,40901,2422,6699629
2020-06-15,Indiana,IN,41422,2433,6699629
2020-06-16,Indiana,IN,41780,2447,6699629
2020-06-17,Indiana,IN,42036,2475,6699629
2020-06-18,Indiana,IN,42480,2491,6699629
2020-06-19,Indiana,IN,42801,2516,6699629
2020-06-20,Indiana,IN,43135,2536,6699629
2020-06-21,Indiana,IN,43496,2540,6699629
2020-06-22,Indiana,IN,43709,2553,6699629
2020-06-23,Indiana,IN,43967,2569,6699629
2020-06-24,Indiana,IN,44260,2578,6699629
2020-06-25,Indiana,IN,44779,2586,6699629
2020-06-26,Indiana,IN,45269,2595,6699629
2020-06-27,Indiana,IN,45707,2616,6699629
2020-06-28,Indiana,IN,46071,2619,6699629
2020-06-29,Indiana,IN,46370,2624,6699629
2020-06-30,Indiana,IN,46740,2640,6699629
2020-07-01,Indiana,IN,47116,2650,6699629
2020-07-02,Indiana,IN,47553,2662,6699629
2020-07-03,Indiana,IN,48099,2682,6699629
2020-07-04,Indiana,IN,48628,2687,6699629
2020-07-05,Indiana,IN,49203,2693,6699629
2020-07-06,Indiana,IN,49560,2698,6699629
2020-07-07,Indiana,IN,49859,2717,6699629
2020-07-08,Indiana,IN,50309,2732,6699629
2020-07-09,Indiana,IN,50829,2739,6699629
2020-07-10,Indiana,IN,51567,2748,6699629
2020-07-11,Indiana,IN,52358,2756,6699629
2020-07-12,Indiana,IN,52892,2760,6699629
2020-07-13,Indiana,IN,53327,2762,6699629
2020-07-14,Indiana,IN,54001,2775,6699629
2020-07-15,Indiana,IN,54698,2785,6699629
2020-07-16,Indiana,IN,55413,2795,6699629
2020-07-17,Indiana,IN,56160,2803,6699629
2020-07-18,Indiana,IN,57045,2820,6699629
2020-07-19,Indiana,IN,57965,2822,6699629
2020-07-20,Indiana,IN,58607,2825,6699629
2020-07-21,Indiana,IN,59344,2846,6699629
2020-07-22,Indiana,IN,60126,2863,6699629
2020-07-23,Indiana,IN,61079,2880,6699629
2020-07-24,Indiana,IN,62081,2884,6699629
2020-07-25,Indiana,IN,63030,2895,6699629
2020-07-26,Indiana,IN,63881,2903,6699629
2020-07-27,Indiana,IN,64417,2906,6699629
2020-07-28,Indiana,IN,65258,2924,6699629
2020-07-29,Indiana,IN,65918,2932,6699629
2020-07-30,Indiana,IN,66883,2946,6699629
2020-07-31,Indiana,IN,67800,2965,6699629
2020-08-01,Indiana,IN,68773,2971,6699629
2020-08-02,Indiana,IN,69531,2975,6699629
2020-08-03,Indiana,IN,70111,2980,6699629
2020-08-04,Indiana,IN,70944,2996,6699629
2020-08-05,Indiana,IN,71685,3007,6699629
2020-08-06,Indiana,IN,72741,3013,6699629
2020-08-07,Indiana,IN,73986,3023,6699629
2020-08-08,Indiana,IN,75025,3036,6699629
2020-08-09,Indiana,IN,76071,3041,6699629
2020-08-10,Indiana,IN,76734,3044,6699629
2020-08-11,Indiana,IN,77625,3069,6699629
2020-08-12,Indiana,IN,78337,3086,6699629
2020-08-13,Indiana,IN,79404,3105,6699629
2020-02-01,Massachusetts,MA,1,0,6895917
2020-02-02,Massachusetts,MA,1,0,6895917
2020-02-03,Massachusetts,MA,1,0,6895917
2020-02-04,Massachusetts,MA,1,0,6895917
2020-02-05,Massachusetts,MA,1,0,6895917
2020-02-06,Massachusetts,MA,1,0,6895917
2020-02-07,Massachusetts,MA,1,0,6895917
2020-02-08,Massachusetts,MA,1,0,6895917
2020-02-09,Massachusetts,MA,1,0,6895917
2020-02-10,Massachusetts,MA,1,0,6895917
2020-02-11,Massachusetts,MA,1,0,6895917
2020-02-12,Massachusetts,MA,1,0,6895917
2020-02-13,Massachusetts,MA,1,0,6895917
2020-02-14,Massachusetts,MA,1,0,6895917
2020-02-15,Massachusetts,MA,1,0,6895917
2020-02-16,Massachusetts,MA,1,0,6895917
2020-02-17,Massachusetts,MA,1,0,6895917
2020-02-18,Massachusetts,MA,1,0,6895917
2020-02-19,Massachusetts,MA,1,0,6895917
2020-02-20,Massachusetts,MA,1,0,6895917
2020-02-21,Massachusetts,MA,1,0,6895917
2020-02-22,Massachusetts,MA,1,0,6895917
2020-02-23,Massachusetts,MA,1,0,6895917
2020-02-24,Massachusetts,MA,1,0,6895917
2020-02-25,Massachusetts,MA,1,0,6895917
2020-02-26,Massachusetts,MA,1,0,6895917
2020-02-27,Massachusetts,MA,1,0,6895917
2020-02-28,Massachusetts,MA,1,0,6895917
2020-02-29,Massachusetts,MA,1,0,6895917
2020-03-01,Massachusetts,MA,1,0,6895917
2020-03-02,Massachusetts,MA,2,0,6895917
2020-03-03,Massachusetts,MA,2,0,6895917
2020-03-04,Massachusetts,MA,2,0,6895917
2020-03-05,Massachusetts,MA,3,0,6895917
2020-03-06,Massachusetts,MA,8,0,6895917
2020-03-07,Massachusetts,MA,13,0,6895917
2020-03-08,Massachusetts,MA,28,0,6895917
2020-03-09,Massachusetts,MA,41,0,6895917
2020-03-10,Massachusetts,MA,92,0,6895917
2020-03-11,Massachusetts,MA,95,0,6895917
2020-03-12,Massachusetts,MA,108,0,6895917
2020-03-13,Massachusetts,MA,123,0,6895917
2020-03-14,Massachusetts,MA,138,0,6895917
2020-03-15,Massachusetts,MA,164,0,6895917
2020-03-16,Massachusetts,MA,197,0,6895917
2020-03-17,Massachusetts,MA,218,0,6895917
2020-03-18,Massachusetts,MA,256,0,6895917
2020-03-19,Massachusetts,MA,328,0,6895917
2020-03-20,Massachusetts,MA,413,1,6895917
2020-03-21,Massachusetts,MA,525,2,6895917
2020-03-22,Massachusetts,MA,646,5,6895917
2020-03-23,Massachusetts,MA,777,9,6895917
2020-03-24,Massachusetts,MA,1159,11,6895917
2020-03-25,Massachusetts,MA,1838,15,6895917
2020-03-26,Massachusetts,MA,2417,25,6895917
2020-03-27,Massachusetts,MA,3240,35,6895917
2020-03-28,Massachusetts,MA,4257,44,6895917
2020-03-29,Massachusetts,MA,4955,48,6895917
2020-03-30,Massachusetts,MA,5752,56,6895917
2020-03-31,Massachusetts,MA,6620,89,6895917
2020-04-01,Massachusetts,MA,7738,122,6895917
2020-04-02,Massachusetts,MA,8966,154,6895917
2020-04-03,Massachusetts,MA,10402,192,6895917
2020-04-04,Massachusetts,MA,11736,216,6895917
2020-04-05,Massachusetts,MA,12500,231,6895917
2020-04-06,Massachusetts,MA,13837,260,6895917
2020-04-07,Massachusetts,MA,15202,356,6895917
2020-04-08,Massachusetts,MA,16790,433,6895917
2020-04-09,Massachusetts,MA,18941,503,6895917
2020-04-10,Massachusetts,MA,20974,599,6895917
2020-04-11,Massachusetts,MA,22860,686,6895917
2020-04-12,Massachusetts,MA,25475,756,6895917
2020-04-13,Massachusetts,MA,26867,844,6895917
2020-04-14,Massachusetts,MA,28163,957,6895917
2020-04-15,Massachusetts,MA,29918,1108,6895917
2020-04-16,Massachusetts,MA,32181,1245,6895917
2020-04-17,Massachusetts,MA,34402,1404,6895917
2020-04-18,Massachusetts,MA,36372,1560,6895917
2020-04-19,Massachusetts,MA,38077,1706,6895917
2020-04-20,Massachusetts,MA,39643,1809,6895917
2020-04-21,Massachusetts,MA,41199,1961,6895917
2020-04-22,Massachusetts,MA,42944,2182,6895917
2020-04-23,Massachusetts,MA,46023,2360,6895917
2020-04-24,Massachusetts,MA,50969,2556,6895917
2020-04-25,Massachusetts,MA,53348,2730,6895917
2020-04-26,Massachusetts,MA,54938,2899,6895917
2020-04-27,Massachusetts,MA,56462,3003,6895917
2020-04-28,Massachusetts,MA,58302,3153,6895917
2020-04-29,Massachusetts,MA,60265,3405,6895917
2020-04-30,Massachusetts,MA,62205,3562,6895917
2020-05-01,Massachusetts,MA,64311,3716,6895917
2020-05-02,Massachusetts,MA,66263,3846,6895917
2020-05-03,Massachusetts,MA,68087,4004,6895917
2020-05-04,Massachusetts,MA,69087,4090,6895917
2020-05-05,Massachusetts,MA,70271,4212,6895917
2020-05-06,Massachusetts,MA,72025,4420,6895917
2020-05-07,Massachusetts,MA,73721,4552,6895917
