state,country,date,deaths
Northern Territory,Australia,4/21/20,0
Northern Territory,Australia,4/22/20,0
Northern Territory,Australia,4/23/20,0
Northern Territory,Australia,4/24/20,0
Northern Territory,Australia,4/25/20,0
Northern Territory,Australia,4/26/20,0
Northern Territory,Australia,4/27/20,0
Northern Territory,Australia,4/28/20,0
Northern Territory,Australia,4/29/20,0
Northern Territory,Australia,4/30/20,0
Northern Territory,Australia,5/1/20,0
Northern Territory,Australia,5/2/20,0
Northern Territory,Australia,5/3/20,0
Northern Territory,Australia,5/4/20,0
Northern Territory,Australia,5/5/20,0
Northern Territory,Australia,5/6/20,0
Northern Territory,Australia,5/7/20,0
Northern Territory,Australia,5/8/20,0
Northern Territory,Australia,5/9/20,0
Northern Territory,Australia,5/10/20,0
Northern Territory,Australia,5/11/20,0
Northern Territory,Australia,5/12/20,0
Northern Territory,Australia,5/13/20,0
Northern Territory,Australia,5/14/20,0
Northern Territory,Australia,5/15/20,0
Northern Territory,Australia,5/16/20,0
Northern Territory,Australia,5/17/20,0
Northern Territory,Australia,5/18/20,0
Northern Territory,Australia,5/19/20,0
Northern Territory,Australia,5/20/20,0
Northern Territory,Australia,5/21/20,0
Northern Territory,Australia,5/22/20,0
Northern Territory,Australia,5/23/20,0
Northern Territory,Australia,5/24/20,0
Northern Territory,Australia,5/25/20,0
Northern Territory,Australia,5/26/20,0
Northern Territory,Australia,5/27/20,0
Northern Territory,Australia,5/28/20,0
Northern Territory,Australia,5/29/20,0
Northern Territory,Australia,5/30/20,0
Northern Territory,Australia,5/31/20,0
Northern Territory,Australia,6/1/20,0
Northern Territory,Australia,6/2/20,0
Northern Territory,Australia,6/3/20,0
Northern Territory,Australia,6/4/20,0
Northern Territory,Australia,6/5/20,0
Northern Territory,Australia,6/6/20,0
Northern Territory,Australia,6/7/20,0
Northern Territory,Australia,6/8/20,0
Northern Territory,Australia,6/9/20,0
Northern Territory,Australia,6/10/20,0
Northern Territory,Australia,6/11/20,0
Northern Territory,Australia,6/12/20,0
Northern Territory,Australia,6/13/20,0
Northern Territory,Australia,6/14/20,0
Northern Territory,Australia,6/15/20,0
Northern Territory,Australia,6/16/20,0
Northern Territory,Australia,6/17/20,0
Northern Territory,Australia,6/18/20,0
Northern Territory,Australia,6/19/20,0
Northern Territory,Australia,6/20/20,0
Northern Territory,Australia,6/21/20,0
Northern Territory,Australia,6/22/20,0
Northern Territory,Australia,6/23/20,0
Northern Territory,Australia,6/24/20,0
Northern Territory,Australia,6/25/20,0
Northern Territory,Australia,6/26/20,0
Northern Territory,Australia,6/27/20,0
Northern Territory,Australia,6/28/20,0
Northern Territory,Australia,6/29/20,0
Northern Territory,Australia,6/30/20,0
Northern Territory,Australia,7/1/20,0
Northern Territory,Australia,7/2/20,0
Northern Territory,Australia,7/3/20,0
Northern Territory,Australia,7/4/20,0
Northern Territory,Australia,7/5/20,0
Northern Territory,Australia,7/6/20,0
Northern Territory,Australia,7/7/20,0
Northern Territory,Australia,7/8/20,0
Northern Territory,Australia,7/9/20,0
Northern Territory,Australia,7/10/20,0
Northern Territory,Australia,7/11/20,0
Northern Territory,Australia,7/12/20,0
Northern Territory,Australia,7/13/20,0
Northern Territory,Australia,7/14/20,0
Northern Territory,Australia,7/15/20,0
Northern Territory,Australia,7/16/20,0
Queensland,Australia,1/22/20,0
Queensland,Australia,1/23/20,0
Queensland,Australia,1/24/20,0
Queensland,Australia,1/25/20,0
Queensland,Australia,1/26/20,0
Queensland,Australia,1/27/20,0
Queensland,Australia,1/28/20,0
Queensland,Australia,1/29/20,0
Queensland,Australia,1/30/20,0
Queensland,Australia,1/31/20,0
Queensland,Australia,2/1/20,0
Queensland,Australia,2/2/20,0
Queensland,Australia,2/3/20,0
Queensland,Australia,2/4/20,0
Queensland,Australia,2/5/20,0
Queensland,Australia,2/6/20,0
Queensland,Australia,2/7/20,0
Queensland,Australia,2/8/20,0
Queensland,Australia,2/9/20,0
Queensland,Australia,2/10/20,0
Queensland,Australia,2/11/20,0
Queensland,Australia,2/12/20,0
Queensland,Australia,2/13/20,0
Queensland,Australia,2/14/20,0
Queensland,Australia,2/15/20,0
Queensland,Australia,2/16/20,0
Queensland,Australia,2/17/20,0
Queensland,Australia,2/18/20,0
Queensland,Australia,2/19/20,0
Queensland,Australia,2/20/20,0
Queensland,Australia,2/21/20,0
Queensland,Australia,2/22/20,0
Queensland,Australia,2/23/20,0
Queensland,Australia,2/24/20,0
Queensland,Australia,2/25/20,0
Queensland,Australia,2/26/20,0
Queensland,Australia,2/27/20,0
Queensland,Australia,2/28/20,0
Queensland,Australia,2/29/20,0
Queensland,Australia,3/1/20,0
Queensland,Australia,3/2/20,0
Queensland,Australia,3/3/20,0
Queensland,Australia,3/4/20,0
Queensland,Australia,3/5/20,0
Queensland,Australia,3/6/20,0
Queensland,Australia,3/7/20,0
Queensland,Australia,3/8/20,0
Queensland,Australia,3/9/20,0
Queensland,Australia,3/10/20,0
Queensland,Australia,3/11/20,0
Queensland,Australia,3/12/20,0
Queensland,Australia,3/13/20,0
Queensland,Australia,3/14/20,0
Queensland,Australia,3/15/20,0
Queensland,Australia,3/16/20,0
Queensland,Australia,3/17/20,0
Queensland,Australia,3/18/20,0
Queensland,Australia,3/19/20,0
Queensland,Australia,3/20/20,0
Queensland,Australia,3/21/20,0
Queensland,Australia,3/22/20,0
Queensland,Australia,3/23/20,0
Queensland,Australia,3/24/20,0
Queensland,Australia,3/25/20,0
Queensland,Australia,3/26/20,1
Queensland,Australia,3/27/20,1
Queensland,Australia,3/28/20,1
Queensland,Australia,3/29/20,2
Queensland,Australia,3/30/20,2
Queensland,Australia,3/31/20,2
Queensland,Australia,4/1/20,2
Queensland,Australia,4/2/20,4
Queensland,Australia,4/3/20,4
Queensland,Australia,4/4/20,4
Queensland,Australia,4/5/20,4
Queensland,Australia,4/6/20,4
Queensland,Australia,4/7/20,4
Queensland,Australia,4/8/20,4
Queensland,Australia,4/9/20,4
Queensland,Australia,4/10/20,4
Queensland,Australia,4/11/20,5
Queensland,Australia,4/12/20,5
Queensland,Australia,4/13/20,5
Queensland,Australia,4/14/20,5
Queensland,Australia,4/15/20,5
Queensland,Australia,4/16/20,5
Queensland,Australia,4/17/20,5
Queensland,Australia,4/18/20,6
Queensland,Australia,4/19/20,6
Queensland,Australia,4/20/20,6
Queensland,Australia,4/21/20,6
Queensland,Australia,4/22/20,6
Queensland,Australia,4/23/20,6
Queensland,Australia,4/24/20,6
Queensland,Australia,4/25/20,6
Queensland,Australia,4/26/20,6
Queensland,Australia,4/27/20,6
Queensland,Australia,4/28/20,6
Queensland,Australia,4/29/20,6
Queensland,Australia,4/30/20,6
Queensland,Australia,5/1/20,6
Queensland,Australia,5/2/20,6
Queensland,Australia,5/3/20,6
Queensland,Australia,5/4/20,6
Queensland,Australia,5/5/20,6
Queensland,Australia,5/6/20,6
Queensland,Australia,5/7/20,6
Queensland,Australia,5/8/20,6
Queensland,Australia,5/9/20,6
Queensland,Australia,5/10/20,6
Queensland,Australia,5/11/20,6
Queensland,Australia,5/12/20,6
Queensland,Australia,5/13/20,6
Queensland,Australia,5/14/20,6
Queensland,Australia,5/15/20,6
Queensland,Australia,5/16/20,6
Queensland,Australia,5/17/20,6
Queensland,Australia,5/18/20,6
Queensland,Australia,5/19/20,6
Queensland,Australia,5/20/20,6
Queensland,Australia,5/21/20,6
Queensland,Australia,5/22/20,6
Queensland,Australia,5/23/20,6
Queensland,Australia,5/24/20,6
Queensland,Australia,5/25/20,6
Queensland,Australia,5/26/20,7
Queensland,Australia,5/27/20,7
Queensland,Australia,5/28/20,7
Queensland,Australia,5/29/20,7
Queensland,Australia,5/30/20,7
Queensland,Australia,5/31/20,7
Queensland,Australia,6/1/20,6
Queensland,Australia,6/2/20,6
Queensland,Australia,6/3/20,6
Queensland,Australia,6/4/20,6
Queensland,Australia,6/5/20,6
Queensland,Australia,6/6/20,6
Queensland,Australia,6/7/20,6
Queensland,Australia,6/8/20,6
Queensland,Australia,6/9/20,6
Queensland,Australia,6/10/20,6
Queensland,Australia,6/11/20,6
Queensland,Australia,6/12/20,6
Queensland,Australia,6/13/20,6
Queensland,Australia,6/14/20,6
Queensland,Australia,6/15/20,6
Queensland,Australia,6/16/20,6
Queensland,Australia,6/17/20,6
Queensland,Australia,6/18/20,6
Queensland,Australia,6/19/20,6
Queensland,Australia,6/20/20,6
Queensland,Australia,6/21/20,6
Queensland,Australia,6/22/20,6
Queensland,Australia,6/23/20,6
Queensland,Australia,6/24/20,6
Queensland,Australia,6/25/20,6
Queensland,Australia,6/26/20,6
Queensland,Australia,6/27/20,6
Queensland,Australia,6/28/20,6
Queensland,Australia,6/29/20,6
Queensland,Australia,6/30/20,6
Queensland,Australia,7/1/20,6
Queensland,Australia,7/2/20,6
Queensland,Australia,7/3/20,6
Queensland,Australia,7/4/20,6
Queensland,Australia,7/5/20,6
Queensland,Australia,7/6/20,6
Queensland,Australia,7/7/20,6
Queensland,Australia,7/8/20,6
Queensland,Australia,7/9/20,6
Queensland,Australia,7/10/20,6
Queensland,Australia,7/11/20,6
Queensland,Australia,7/12/20,6
Queensland,Australia,7/13/20,6
Queensland,Australia,7/14/20,6
Queensland,Australia,7/15/20,6
Queensland,Australia,7/16/20,6
South Australia,Australia,1/22/20,0
South Australia,Australia,1/23/20,0
South Australia,Australia,1/24/20,0
South Australia,Australia,1/25/20,0
South Australia,Australia,1/26/20,0
South Australia,Australia,1/27/20,0
South Australia,Australia,1/28/20,0
South Australia,Australia,1/29/20,0
South Australia,Australia,1/30/20,0
South Australia,Australia,1/31/20,0
South Australia,Australia,2/1/20,0
South Australia,Australia,2/2/20,0
South Australia,Australia,2/3/20,0
South Australia,Australia,2/4/20,0
South Australia,Australia,2/5/20,0
South Australia,Australia,2/6/20,0
South Australia,Australia,2/7/20,0
South Australia,Australia,2/8/20,0
South Australia,Australia,2/9/20,0
South Australia,Australia,2/10/20,0
South Australia,Australia,2/11/20,0
South Australia,Australia,2/12/20,0
South Australia,Australia,2/13/20,0
South Australia,Australia,2/14/20,0
South Australia,Australia,2/15/20,0
South Australia,Australia,2/16/20,0
South Australia,Australia,2/17/20,0
South Australia,Australia,2/18/20,0
South Australia,Australia,2/19/20,0
South Australia,Australia,2/20/20,0
South Australia,Australia,2/21/20,0
South Australia,Australia,2/22/20,0
South Australia,Australia,2/23/20,0
South Australia,Australia,2/24/20,0
South Australia,Australia,2/25/20,0
South Australia,Australia,2/26/20,0
South Australia,Australia,2/27/20,0
South Australia,Australia,2/28/20,0
South Australia,Australia,2/29/20,0
South Australia,Australia,3/1/20,0
South Australia,Australia,3/2/20,0
South Australia,Australia,3/3/20,0
South Australia,Australia,3/4/20,0
South Australia,Australia,3/5/20,0
South Australia,Australia,3/6/20,0
South Australia,Australia,3/7/20,0
South Australia,Australia,3/8/20,0
South Australia,Australia,3/9/20,0
South Australia,Australia,3/10/20,0
South Australia,Australia,3/11/20,0
South Australia,Australia,3/12/20,0
South Australia,Australia,3/13/20,0
South Australia,Australia,3/14/20,0
South Australia,Australia,3/15/20,0
South Australia,Australia,3/16/20,0
South Australia,Australia,3/17/20,0
South Australia,Australia,3/18/20,0
South Australia,Australia,3/19/20,0
South Australia,Australia,3/20/20,0
South Australia,Australia,3/21/20,0
South Australia,Australia,3/22/20,0
South Australia,Australia,3/23/20,0
South Australia,Australia,3/24/20,0
South Australia,Australia,3/25/20,0
South Australia,Australia,3/26/20,0
South Australia,Australia,3/27/20,0
South Australia,Australia,3/28/20,0
South Australia,Australia,3/29/20,0
South Australia,Australia,3/30/20,0
South Australia,Australia,3/31/20,0
South Australia,Australia,4/1/20,0
South Australia,Australia,4/2/20,0
South Australia,Australia,4/3/20,0
South Australia,Australia,4/4/20,0
South Australia,Australia,4/5/20,0
South Australia,Australia,4/6/20,0
South Australia,Australia,4/7/20,1
South Australia,Australia,4/8/20,2
South Australia,Australia,4/9/20,3
South Australia,Australia,4/10/20,3
South Australia,Australia,4/11/20,3
South Australia,Australia,4/12/20,4
South Australia,Australia,4/13/20,4
South Australia,Australia,4/14/20,4
South Australia,Australia,4/15/20,4
South Australia,Australia,4/16/20,4
South Australia,Australia,4/17/20,4
South Australia,Australia,4/18/20,4
South Australia,Australia,4/19/20,4
South Australia,Australia,4/20/20,4
South Australia,Australia,4/21/20,4
South Australia,Australia,4/22/20,4
South Australia,Australia,4/23/20,4
South Australia,Australia,4/24/20,4
South Australia,Australia,4/25/20,4
South Australia,Australia,4/26/20,4
South Australia,Australia,4/27/20,4
South Australia,Australia,4/28/20,4
South Australia,Australia,4/29/20,4
South Australia,Australia,4/30/20,4
South Australia,Australia,5/1/20,4
South Australia,Australia,5/2/20,4
South Australia,Australia,5/3/20,4
South Australia,Australia,5/4/20,4
South Australia,Australia,5/5/20,4
South Australia,Australia,5/6/20,4
South Australia,Australia,5/7/20,4
South Australia,Australia,5/8/20,4
South Australia,Australia,5/9/20,4
South Australia,Australia,5/10/20,4
South Australia,Australia,5/11/20,4
South Australia,Australia,5/12/20,4
South Australia,Australia,5/13/20,4
South Australia,Australia,5/14/20,4
South Australia,Australia,5/15/20,4
South Australia,Australia,5/16/20,4
South Australia,Australia,5/17/20,4
South Australia,Australia,5/18/20,4
South Australia,Australia,5/19/20,4
South Australia,Australia,5/20/20,4
South Australia,Australia,5/21/20,4
South Australia,Australia,5/22/20,4
South Australia,Australia,5/23/20,4
South Australia,Australia,5/24/20,4
South Australia,Australia,5/25/20,4
South Australia,Australia,5/26/20,4
South Australia,Australia,5/27/20,4
South Australia,Australia,5/28/20,4
South Australia,Australia,5/29/20,4
South Australia,Australia,5/30/20,4
South Australia,Australia,5/31/20,4
South Australia,Australia,6/1/20,4
South Australia,Australia,6/2/20,4
South Australia,Australia,6/3/20,4
South Australia,Australia,6/4/20,4
South Australia,Australia,6/5/20,4
South Australia,Australia,6/6/20,4
South Australia,Australia,6/7/20,4
South Australia,Australia,6/8/20,4
South Australia,Australia,6/9/20,4
South Australia,Australia,6/10/20,4
South Australia,Australia,6/11/20,4
South Australia,Australia,6/12/20,4
South Australia,Australia,6/13/20,4
South Australia,Australia,6/14/20,4
South Australia,Australia,6/15/20,4
South Australia,Australia,6/16/20,4
South Australia,Australia,6/17/20,4
South Australia,Australia,6/18/20,4
South Australia,Australia,6/19/20,4
South Australia,Australia,6/20/20,4
South Australia,Australia,6/21/20,4
South Australia,Australia,6/22/20,4
South Australia,Australia,6/23/20,4
South Australia,Australia,6/24/20,4
South Australia,Australia,6/25/20,4
South Australia,Australia,6/26/20,4
South Australia,Australia,6/27/20,4
South Australia,Australia,6/28/20,4
South Australia,Australia,6/29/20,4
South Australia,Australia,6/30/20,4
South Australia,Australia,7/1/20,4
South Australia,Australia,7/2/20,4
South Australia,Australia,7/3/20,4
South Australia,Australia,7/4/20,4
South Australia,Australia,7/5/20,4
South Australia,Australia,7/6/20,4
South Australia,Australia,7/7/20,4
South Australia,Australia,7/8/20,4
South Australia,Australia,7/9/20,4
South Australia,Australia,7/10/20,4
South Australia,Australia,7/11/20,4
South Australia,Australia,7/12/20,4
South Australia,Australia,7/13/20,4
South Australia,Australia,7/14/20,4
South Australia,Australia,7/15/20,4
South Australia,Australia,7/16/20,4
Tasmania,Australia,1/22/20,0
Tasmania,Australia,1/23/20,0
Tasmania,Australia,1/24/20,0
Tasmania,Australia,1/25/20,0
Tasmania,Australia,1/26/20,0
Tasmania,Australia,1/27/20,0
Tasmania,Australia,1/28/20,0
Tasmania,Australia,1/29/20,0
Tasmania,Australia,1/30/20,0
Tasmania,Australia,1/31/20,0
Tasmania,Australia,2/1/20,0
Tasmania,Australia,2/2/20,0
Tasmania,Australia,2/3/20,0
Tasmania,Australia,2/4/20,0
Tasmania,Australia,2/5/20,0
Tasmania,Australia,2/6/20,0
Tasmania,Australia,2/7/20,0
Tasmania,Australia,2/8/20,0
Tasmania,Australia,2/9/20,0
Tasmania,Australia,2/10/20,0
Tasmania,Australia,2/11/20,0
Tasmania,Australia,2/12/20,0
Tasmania,Australia,2/13/20,0
Tasmania,Australia,2/14/20,0
Tasmania,Australia,2/15/20,0
Tasmania,Australia,2/16/20,0
Tasmania,Australia,2/17/20,0
Tasmania,Australia,2/18/20,0
Tasmania,Australia,2/19/20,0
Tasmania,Australia,2/20/20,0
Tasmania,Australia,2/21/20,0
Tasmania,Australia,2/22/20,0
Tasmania,Australia,2/23/20,0
Tasmania,Australia,2/24/20,0
Tasmania,Australia,2/25/20,0
Tasmania,Australia,2/26/20,0
Tasmania,Australia,2/27/20,0
Tasmania,Australia,2/28/20,0
Tasmania,Australia,2/29/20,0
Tasmania,Australia,3/1/20,0
Tasmania,Australia,3/2/20,0
Tasmania,Australia,3/3/20,0
Tasmania,Australia,3/4/20,0
Tasmania,Australia,3/5/20,0
Tasmania,Australia,3/6/20,0
Tasmania,Australia,3/7/20,0
Tasmania,Australia,3/8/20,0
Tasmania,Australia,3/9/20,0
Tasmania,Australia,3/10/20,0
Tasmania,Australia,3/11/20,0
Tasmania,Australia,3/12/20,0
Tasmania,Australia,3/13/20,0
Tasmania,Australia,3/14/20,0
Tasmania,Australia,3/15/20,0
Tasmania,Australia,3/16/20,0
Tasmania,Australia,3/17/20,0
Tasmania,Australia,3/18/20,0
Tasmania,Australia,3/19/20,0
Tasmania,Australia,3/20/20,0
Tasmania,Australia,3/21/20,0
Tasmania,Australia,3/22/20,0
Tasmania,Australia,3/23/20,0
Tasmania,Australia,3/24/20,0
Tasmania,Australia,3/25/20,0
Tasmania,Australia,3/26/20,0
Tasmania,Australia,3/27/20,0
Tasmania,Australia,3/28/20,0
Tasmania,Australia,3/29/20,0
Tasmania,Australia,3/30/20,0
Tasmania,Australia,3/31/20,1
Tasmania,Australia,4/1/20,2
Tasmania,Australia,4/2/20,2
Tasmania,Australia,4/3/20,2
Tasmania,Australia,4/4/20,2
Tasmania,Australia,4/5/20,2
Tasmania,Australia,4/6/20,2
Tasmania,Australia,4/7/20,2
Tasmania,Australia,4/8/20,3
Tasmania,Australia,4/9/20,3
Tasmania,Australia,4/10/20,4
Tasmania,Australia,4/11/20,4
Tasmania,Australia,4/12/20,5
Tasmania,Australia,4/13/20,5
Tasmania,Australia,4/14/20,6
Tasmania,Australia,4/15/20,6
Tasmania,Australia,4/16/20,6
Tasmania,Australia,4/17/20,7
Tasmania,Australia,4/18/20,7
Tasmania,Australia,4/19/20,7
Tasmania,Australia,4/20/20,7
Tasmania,Australia,4/21/20,7
Tasmania,Australia,4/22/20,7
Tasmania,Australia,4/23/20,8
Tasmania,Australia,4/24/20,9
Tasmania,Australia,4/25/20,10
Tasmania,Australia,4/26/20,11
Tasmania,Australia,4/27/20,11
Tasmania,Australia,4/28/20,11
Tasmania,Australia,4/29/20,12
Tasmania,Australia,4/30/20,13
Tasmania,Australia,5/1/20,13
Tasmania,Australia,5/2/20,13
Tasmania,Australia,5/3/20,13
Tasmania,Australia,5/4/20,13
Tasmania,Australia,5/5/20,13
Tasmania,Australia,5/6/20,13
Tasmania,Australia,5/7/20,13
Tasmania,Australia,5/8/20,13
Tasmania,Australia,5/9/20,13
Tasmania,Australia,5/10/20,13
Tasmania,Australia,5/11/20,13
Tasmania,Australia,5/12/20,13
Tasmania,Australia,5/13/20,13
Tasmania,Australia,5/14/20,13
Tasmania,Australia,5/15/20,13
Tasmania,Australia,5/16/20,13
Tasmania,Australia,5/17/20,13
Tasmania,Australia,5/18/20,13
Tasmania,Australia,5/19/20,13
Tasmania,Australia,5/20/20,13
Tasmania,Australia,5/21/20,13
Tasmania,Australia,5/22/20,13
Tasmania,Australia,5/23/20,13
Tasmania,Australia,5/24/20,13
Tasmania,Australia,5/25/20,13
Tasmania,Australia,5/26/20,13
Tasmania,Australia,5/27/20,13
Tasmania,Australia,5/28/20,13
Tasmania,Australia,5/29/20,13
Tasmania,Australia,5/30/20,13
Tasmania,Australia,5/31/20,13
Tasmania,Australia,6/1/20,13
Tasmania,Australia,6/2/20,13
Tasmania,Australia,6/3/20,13
Tasmania,Australia,6/4/20,13
Tasmania,Australia,6/5/20,13
Tasmania,Australia,6/6/20,13
Tasmania,Australia,6/7/20,13
Tasmania,Australia,6/8/20,13
Tasmania,Australia,6/9/20,13
Tasmania,Australia,6/10/20,13
Tasmania,Australia,6/11/20,13
Tasmania,Australia,6/12/20,13
Tasmania,Australia,6/13/20,13
Tasmania,Australia,6/14/20,13
Tasmania,Australia,6/15/20,13
Tasmania,Australia,6/16/20,13
Tasmania,Australia,6/17/20,13
Tasmania,Australia,6/18/20,13
Tasmania,Australia,6/19/20,13
Tasmania,Australia,6/20/20,13
Tasmania,Australia,6/21/20,13
Tasmania,Australia,6/22/20,13
Tasmania,Australia,6/23/20,13
Tasmania,Australia,6/24/20,13
Tasmania,Australia,6/25/20,13
Tasmania,Australia,6/26/20,13
Tasmania,Australia,6/27/20,13
Tasmania,Australia,6/28/20,13
Tasmania,Australia,6/29/20,13
Tasmania,Australia,6/30/20,13
Tasmania,Australia,7/1/20,13
Tasmania,Australia,7/2/20,13
Tasmania,Australia,7/3/20,13
Tasmania,Australia,7/4/20,13
Tasmania,Australia,7/5/20,13
Tasmania,Australia,7/6/20,13
Tasmania,Australia,7/7/20,13
Tasmania,Australia,7/8/20,13
Tasmania,Australia,7/9/20,13
Tasmania,Australia,7/10/20,13
Tasmania,Australia,7/11/20,13
Tasmania,Australia,7/12/20,13
Tasmania,Australia,7/13/20,13
Tasmania,Australia,7/14/20,13
Tasmania,Australia,7/15/20,13
Tasmania,Australia,7/16/20,13
Victoria,Australia,1/22/20,0
Victoria,Australia,1/23/20,0
Victoria,Australia,1/24/20,0
Victoria,Australia,1/25/20,0
Victoria,Australia,1/26/20,0
Victoria,Australia,1/27/20,0
Victoria,Australia,1/28/20,0
Victoria,Australia,1/29/20,0
Victoria,Australia,1/30/20,0
Victoria,Australia,1/31/20,0
Victoria,Australia,2/1/20,0
Victoria,Australia,2/2/20,0
Victoria,Australia,2/3/20,0
Victoria,Australia,2/4/20,0
Victoria,Australia,2/5/20,0
Victoria,Australia,2/6/20,0
Victoria,Australia,2/7/20,0
Victoria,Australia,2/8/20,0
Victoria,Australia,2/9/20,0
Victoria,Australia,2/10/20,0
Victoria,Australia,2/11/20,0
Victoria,Australia,2/12/20,0
Victoria,Australia,2/13/20,0
Victoria,Australia,2/14/20,0
Victoria,Australia,2/15/20,0
Victoria,Australia,2/16/20,0
Victoria,Australia,2/17/20,0
Victoria,Australia,2/18/20,0
Victoria,Australia,2/19/20,0
Victoria,Australia,2/20/20,0
Victoria,Australia,2/21/20,0
Victoria,Australia,2/22/20,0
Victoria,Australia,2/23/20,0
Victoria,Australia,2/24/20,0
Victoria,Australia,2/25/20,0
Victoria,Australia,2/26/20,0
Victoria,Australia,2/27/20,0
Victoria,Australia,2/28/20,0
Victoria,Australia,2/29/20,0
Victoria,Australia,3/1/20,0
Victoria,Australia,3/2/20,0
Victoria,Australia,3/3/20,0
Victoria,Australia,3/4/20,0
Victoria,Australia,3/5/20,0
Victoria,Australia,3/6/20,0
Victoria,Australia,3/7/20,0
Victoria,Australia,3/8/20,0
Victoria,Australia,3/9/20,0
Victoria,Australia,3/10/20,0
Victoria,Australia,3/11/20,0
Victoria,Australia,3/12/20,0
Victoria,Australia,3/13/20,0
Victoria,Australia,3/14/20,0
Victoria,Australia,3/15/20,0
Victoria,Australia,3/16/20,0
Victoria,Australia,3/17/20,0
Victoria,Australia,3/18/20,0
Victoria,Australia,3/19/20,0
Victoria,Australia,3/20/20,0
Victoria,Australia,3/21/20,0
Victoria,Australia,3/22/20,0
Victoria,Australia,3/23/20,0
Victoria,Australia,3/24/20,0
Victoria,Australia,3/25/20,0
Victoria,Australia,3/26/20,3
Victoria,Australia,3/27/20,3
Victoria,Australia,3/28/20,3
Victoria,Australia,3/29/20,4
Victoria,Australia,3/30/20,4
Victoria,Australia,3/31/20,4
Victoria,Australia,4/1/20,4
Victoria,Australia,4/2/20,5
Victoria,Australia,4/3/20,7
Victoria,Australia,4/4/20,8
Victoria,Australia,4/5/20,8
Victoria,Australia,4/6/20,10
Victoria,Australia,4/7/20,11
Victoria,Australia,4/8/20,12
Victoria,Australia,4/9/20,12
Victoria,Australia,4/10/20,13
Victoria,Australia,4/11/20,14
Victoria,Australia,4/12/20,14
Victoria,Australia,4/13/20,14
Victoria,Australia,4/14/20,14
Victoria,Australia,4/15/20,14
Victoria,Australia,4/16/20,14
Victoria,Australia,4/17/20,14
Victoria,Australia,4/18/20,14
Victoria,Australia,4/19/20,14
Victoria,Australia,4/20/20,14
Victoria,Australia,4/21/20,14
Victoria,Australia,4/22/20,14
Victoria,Australia,4/23/20,16
Victoria,Australia,4/24/20,16
Victoria,Australia,4/25/20,16
Victoria,Australia,4/26/20,17
Victoria,Australia,4/27/20,17
Victoria,Australia,4/28/20,18
Victoria,Australia,4/29/20,18
Victoria,Australia,4/30/20,18
Victoria,Australia,5/1/20,18
Victoria,Australia,5/2/20,18
Victoria,Australia,5/3/20,18
Victoria,Australia,5/4/20,18
Victoria,Australia,5/5/20,18
Victoria,Australia,5/6/20,18
Victoria,Australia,5/7/20,18
Victoria,Australia,5/8/20,18
Victoria,Australia,5/9/20,18
Victoria,Australia,5/10/20,18
Victoria,Australia,5/11/20,18
Victoria,Australia,5/12/20,18
Victoria,Australia,5/13/20,18
Victoria,Australia,5/14/20,18
Victoria,Australia,5/15/20,18
Victoria,Australia,5/16/20,18
Victoria,Australia,5/17/20,18
Victoria,Australia,5/18/20,18
Victoria,Australia,5/19/20,18
Victoria,Australia,5/20/20,18
Victoria,Australia,5/21/20,18
Victoria,Australia,5/22/20,18
Victoria,Australia,5/23/20,19
Victoria,Australia,5/24/20,19
Victoria,Australia,5/25/20,19
Victoria,Australia,5/26/20,19
Victoria,Australia,5/27/20,19
Victoria,Australia,5/28/20,19
Victoria,Australia,5/29/20,19
Victoria,Australia,5/30/20,19
Victoria,Australia,5/31/20,19
Victoria,Australia,6/1/20,19
Victoria,Australia,6/2/20,19
Victoria,Australia,6/3/20,19
Victoria,Australia,6/4/20,19
Victoria,Australia,6/5/20,19
Victoria,Australia,6/6/20,19
Victoria,Australia,6/7/20,19
Victoria,Australia,6/8/20,19
Victoria,Australia,6/9/20,19
Victoria,Australia,6/10/20,19
Victoria,Australia,6/11/20,19
Victoria,Australia,6/12/20,19
Victoria,Australia,6/13/20,19
Victoria,Australia,6/14/20,19
Victoria,Australia,6/15/20,19
Victoria,Australia,6/16/20,19
Victoria,Australia,6/17/20,19
Victoria,Australia,6/18/20,19
Victoria,Australia,6/19/20,19
Victoria,Australia,6/20/20,19
Victoria,Australia,6/21/20,19
Victoria,Australia,6/22/20,19
Victoria,Australia,6/23/20,20
Victoria,Australia,6/24/20,20
Victoria,Australia,6/25/20,20
Victoria,Australia,6/26/20,20
Victoria,Australia,6/27/20,20
Victoria,Australia,6/28/20,20
Victoria,Australia,6/29/20,20
Victoria,Australia,6/30/20,20
Victoria,Australia,7/1/20,20
Victoria,Australia,7/2/20,20
Victoria,Australia,7/3/20,20
Victoria,Australia,7/4/20,20
Victoria,Australia,7/5/20,22
Victoria,Australia,7/6/20,22
Victoria,Australia,7/7/20,22
Victoria,Australia,7/8/20,22
Victoria,Australia,7/9/20,22
Victoria,Australia,7/10/20,23
Victoria,Australia,7/11/20,24
Victoria,Australia,7/12/20,24
Victoria,Australia,7/13/20,24
Victoria,Australia,7/14/20,27
Victoria,Australia,7/15/20,29
Victoria,Australia,7/16/20,32
Western Australia,Australia,1/22/20,0
Western Australia,Australia,1/23/20,0
Western Australia,Australia,1/24/20,0
Western Australia,Australia,1/25/20,0
Western Australia,Australia,1/26/20,0
Western Australia,Australia,1/27/20,0
